Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Distance en km;Sum of Compte;Bxl / hors bxl logement;Lieu logement;Code postal logement;Code INS logement;Code INS Arrondissement logement
1190;FOREST;Homme;20;5000;NAMUR;92094;92000;55;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;20;5300;ANDENNE;92003;92000;63;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;20;7600;PERUWELZ;57064;57000;62;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;20;7970;BELOEIL;51008;51000;55;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;20;(blank);(blank);(blank);(blank);(blank);1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;0002;REGION FLAMANDE;(blank);(blank);36;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000
1190;FOREST;Homme;21;1030;SCHAERBEEK;21015;21000;7;6;Brussels;SCHAERBEEK;1030;21015;21000
1190;FOREST;Homme;21;1040;ETTERBEEK;21005;21000;5;1;Brussels;ETTERBEEK;1040;21005;21000
1190;FOREST;Homme;21;1070;ANDERLECHT;21001;21000;3;5;Brussels;ANDERLECHT;1070;21001;21000
1190;FOREST;Homme;21;1080;MOLENBEEK SAINT-JEAN;21012;21000;5;3;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1190;FOREST;Homme;21;1081;KOEKELBERG;21011;21000;5;1;Brussels;KOEKELBERG;1081;21011;21000
1190;FOREST;Homme;21;1082;BERCHEM SAINTE-AGATHE;21003;21000;6;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000
1190;FOREST;Homme;21;1170;WATERMAEL-BOITSFORT;21017;21000;7;1;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000
1190;FOREST;Homme;21;1180;UCCLE;21016;21000;4;1;Brussels;UCCLE;1180;21016;21000
1190;FOREST;Homme;21;1190;FOREST;21007;21000;0;5;Brussels;FOREST;1190;21007;21000
1190;FOREST;Homme;21;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;5;2;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1190;FOREST;Homme;21;1300;WAVRE;25112;25000;22;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;1380;LASNE;25119;25000;18;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;1410;WATERLOO;25110;25000;13;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;1420;BRAINE-L'ALLEUD;25014;25000;16;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;1480;TUBIZE;25105;25000;17;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;1700;DILBEEK;23016;23000;8;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;1850;GRIMBERGEN;23025;23000;15;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;1930;ZAVENTEM;23094;23000;13;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;4280;HANNUT;64034;64000;55;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;4920;AYWAILLE;62009;62000;105;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;6280;GERPINNES;52025;52000;54;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;6720;HABAY;85046;85000;151;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;6850;PALISEUL;84050;84000;116;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;7500;TOURNAI;57081;57000;68;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;7850;ENGHIEN;51067;51000;29;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;21;(blank);(blank);(blank);(blank);(blank);2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;22;1000;BRUXELLES;21004;21000;9;3;Brussels;BRUXELLES;1000;21004;21000
1190;FOREST;Homme;22;1050;IXELLES;21009;21000;4;1;Brussels;IXELLES;1050;21009;21000
1190;FOREST;Homme;22;1060;SAINT-GILLES;21013;21000;2;1;Brussels;SAINT-GILLES;1060;21013;21000
1190;FOREST;Homme;22;1070;ANDERLECHT;21001;21000;3;3;Brussels;ANDERLECHT;1070;21001;21000
1190;FOREST;Homme;22;1080;MOLENBEEK SAINT-JEAN;21012;21000;5;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1190;FOREST;Homme;22;1083;GANSHOREN;21008;21000;7;1;Brussels;GANSHOREN;1083;21008;21000
1190;FOREST;Homme;22;1180;UCCLE;21016;21000;4;2;Brussels;UCCLE;1180;21016;21000
1190;FOREST;Homme;22;1190;FOREST;21007;21000;0;2;Brussels;FOREST;1190;21007;21000
1190;FOREST;Homme;22;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;23;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;22;1480;TUBIZE;25105;25000;17;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;22;1800;VILVORDE;23088;23000;15;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;22;1970;WEZEMBEEK-OPPEM;23103;23000;12;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;22;4257;BERLOZ;64008;64000;63;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;22;4670;BLEGNY;62119;62000;99;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;22;4780;SAINT-VITH;63067;63000;141;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;22;4920;AYWAILLE;62009;62000;105;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;22;6717;ATTERT;81003;81000;157;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;22;9300;ALOST;41002;41000;23;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;23;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000
1190;FOREST;Homme;23;1030;SCHAERBEEK;21015;21000;7;1;Brussels;SCHAERBEEK;1030;21015;21000
1190;FOREST;Homme;23;1050;IXELLES;21009;21000;4;1;Brussels;IXELLES;1050;21009;21000
1190;FOREST;Homme;23;1060;SAINT-GILLES;21013;21000;2;1;Brussels;SAINT-GILLES;1060;21013;21000
1190;FOREST;Homme;23;1070;ANDERLECHT;21001;21000;3;1;Brussels;ANDERLECHT;1070;21001;21000
1190;FOREST;Homme;23;1080;MOLENBEEK SAINT-JEAN;21012;21000;5;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1190;FOREST;Homme;23;1081;KOEKELBERG;21011;21000;5;2;Brussels;KOEKELBERG;1081;21011;21000
1190;FOREST;Homme;23;1083;GANSHOREN;21008;21000;7;1;Brussels;GANSHOREN;1083;21008;21000
1190;FOREST;Homme;23;1140;EVERE;21006;21000;9;1;Brussels;EVERE;1140;21006;21000
1190;FOREST;Homme;23;1180;UCCLE;21016;21000;4;1;Brussels;UCCLE;1180;21016;21000
1190;FOREST;Homme;23;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;23;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;23;1410;WATERLOO;25110;25000;13;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;23;1600;SINT-PIETERS-LEEUW;23077;23000;6;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;23;1650;BEERSEL;23003;23000;7;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;23;1800;VILVORDE;23088;23000;15;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;23;7800;ATH;51004;51000;44;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;24;1050;IXELLES;21009;21000;4;1;Brussels;IXELLES;1050;21009;21000
1190;FOREST;Homme;24;1070;ANDERLECHT;21001;21000;3;1;Brussels;ANDERLECHT;1070;21001;21000
1190;FOREST;Homme;24;1080;MOLENBEEK SAINT-JEAN;21012;21000;5;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1190;FOREST;Homme;24;1090;JETTE;21010;21000;8;1;Brussels;JETTE;1090;21010;21000
1190;FOREST;Homme;24;1160;AUDERGHEM;21002;21000;8;1;Brussels;AUDERGHEM;1160;21002;21000
1190;FOREST;Homme;24;1180;UCCLE;21016;21000;4;2;Brussels;UCCLE;1180;21016;21000
1190;FOREST;Homme;24;1440;BRAINE-LE-CHATEAU;25015;25000;15;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;24;1495;VILLERS-LA-VILLE;25107;25000;31;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;24;1620;DROGENBOS;23098;23000;3;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;24;7100;LA LOUVIERE;58001;58000;40;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;24;9300;ALOST;41002;41000;23;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;25;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000
1190;FOREST;Homme;25;1080;MOLENBEEK SAINT-JEAN;21012;21000;5;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1190;FOREST;Homme;25;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;23;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;25;1380;LASNE;25119;25000;18;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;25;1600;SINT-PIETERS-LEEUW;23077;23000;6;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;25;1650;BEERSEL;23003;23000;7;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;25;1700;DILBEEK;23016;23000;8;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;25;1950;KRAAINEM;23099;23000;11;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;25;3080;TERVUREN;24104;24000;14;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;25;4670;BLEGNY;62119;62000;99;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;25;4980;TROIS-PONTS;63086;63000;122;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;25;5650;WALCOURT;93088;93000;61;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;25;7830;SILLY;51068;51000;32;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;26;1190;FOREST;21007;21000;0;1;Brussels;FOREST;1190;21007;21000
1190;FOREST;Homme;26;1410;WATERLOO;25110;25000;13;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;26;5000;NAMUR;92094;92000;55;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;27;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000
1190;FOREST;Homme;27;1050;IXELLES;21009;21000;4;1;Brussels;IXELLES;1050;21009;21000
1190;FOREST;Homme;27;1070;ANDERLECHT;21001;21000;3;1;Brussels;ANDERLECHT;1070;21001;21000
1190;FOREST;Homme;27;1090;JETTE;21010;21000;8;1;Brussels;JETTE;1090;21010;21000
1190;FOREST;Homme;27;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;23;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;27;1600;SINT-PIETERS-LEEUW;23077;23000;6;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;27;7800;ATH;51004;51000;44;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;28;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;23;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;29;1040;ETTERBEEK;21005;21000;5;1;Brussels;ETTERBEEK;1040;21005;21000
1190;FOREST;Homme;30;1480;TUBIZE;25105;25000;17;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;31;1190;FOREST;21007;21000;0;1;Brussels;FOREST;1190;21007;21000
1190;FOREST;Homme;33;1090;JETTE;21010;21000;8;1;Brussels;JETTE;1090;21010;21000
1190;FOREST;Homme;34;1850;GRIMBERGEN;23025;23000;15;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1190;FOREST;Homme;39;1090;JETTE;21010;21000;8;1;Brussels;JETTE;1090;21010;21000
1190;FOREST;Homme;39;5300;ANDENNE;92003;92000;63;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;17;1000;BRUXELLES;21004;21000;6;2;Brussels;BRUXELLES;1000;21004;21000
1200;WOLUWE SAINT-LAMBERT;Femme;17;1030;SCHAERBEEK;21015;21000;4;1;Brussels;SCHAERBEEK;1030;21015;21000
1200;WOLUWE SAINT-LAMBERT;Femme;17;1170;WATERMAEL-BOITSFORT;21017;21000;6;1;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000
1200;WOLUWE SAINT-LAMBERT;Femme;17;1480;TUBIZE;25105;25000;24;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;17;1800;VILVORDE;23088;23000;9;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;17;6800;LIBRAMONT-CHEVIGNY;84077;84000;123;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1000;BRUXELLES;21004;21000;6;12;Brussels;BRUXELLES;1000;21004;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1030;SCHAERBEEK;21015;21000;4;14;Brussels;SCHAERBEEK;1030;21015;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1040;ETTERBEEK;21005;21000;3;6;Brussels;ETTERBEEK;1040;21005;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1050;IXELLES;21009;21000;5;7;Brussels;IXELLES;1050;21009;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1060;SAINT-GILLES;21013;21000;6;2;Brussels;SAINT-GILLES;1060;21013;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1070;ANDERLECHT;21001;21000;10;19;Brussels;ANDERLECHT;1070;21001;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1080;MOLENBEEK SAINT-JEAN;21012;21000;8;9;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1081;KOEKELBERG;21011;21000;8;3;Brussels;KOEKELBERG;1081;21011;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1083;GANSHOREN;21008;21000;9;4;Brussels;GANSHOREN;1083;21008;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1090;JETTE;21010;21000;9;6;Brussels;JETTE;1090;21010;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1140;EVERE;21006;21000;3;4;Brussels;EVERE;1140;21006;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1150;WOLUWE SAINT-PIERRE;21019;21000;2;10;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1160;AUDERGHEM;21002;21000;4;2;Brussels;AUDERGHEM;1160;21002;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1170;WATERMAEL-BOITSFORT;21017;21000;6;5;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1180;UCCLE;21016;21000;8;4;Brussels;UCCLE;1180;21016;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1190;FOREST;21007;21000;8;7;Brussels;FOREST;1190;21007;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1200;WOLUWE SAINT-LAMBERT;21018;21000;0;5;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;4;4;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000
1200;WOLUWE SAINT-LAMBERT;Femme;18;1300;WAVRE;25112;25000;19;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1315;INCOURT;25043;25000;30;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1325;CHAUMONT-GISTOUX;25018;25000;26;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1330;RIXENSART;25091;25000;16;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;22;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1380;LASNE;25119;25000;19;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1390;GREZ-DOICEAU;25037;25000;21;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1402;NIVELLES;(blank);(blank);29;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1410;WATERLOO;25110;25000;15;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1420;BRAINE-L'ALLEUD;25014;25000;20;8;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1440;BRAINE-LE-CHATEAU;25015;25000;21;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1450;CHASTRE;25117;25000;32;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1457;WALHAIN;25124;25000;31;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1460;ITTRE;25044;25000;26;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1470;GENAPPE;25031;25000;27;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1480;TUBIZE;25105;25000;24;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1495;VILLERS-LA-VILLE;25107;25000;32;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1600;SINT-PIETERS-LEEUW;23077;23000;15;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1620;DROGENBOS;23098;23000;11;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1630;LINKEBEEK;23100;23000;11;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1640;RHODE-SAINT-GENESE;23101;23000;12;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1700;DILBEEK;23016;23000;14;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1730;ASSE;23002;23000;17;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1750;LENNIK;23104;23000;19;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1780;WEMMEL;23102;23000;11;2;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1785;MERCHTEM;23052;23000;17;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1790;AFFLIGEM;23105;23000;23;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1800;VILVORDE;23088;23000;9;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1820;STEENOKKERZEEL;23081;23000;9;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1850;GRIMBERGEN;23025;23000;11;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1930;ZAVENTEM;23094;23000;5;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1950;KRAAINEM;23099;23000;3;4;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;1970;WEZEMBEEK-OPPEM;23103;23000;4;8;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;3020;HERENT;24038;24000;17;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;3080;TERVUREN;24104;24000;7;5;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;4000;LIEGE;62063;62000;85;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;4120;NEUPRE;62121;62000;82;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;4300;WAREMME;64074;64000;61;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;4600;VISE;62108;62000;89;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;4790;BURG-REULAND;63087;63000;138;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;4890;THIMISTER-CLERMONT;63089;63000;104;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;5000;NAMUR;92094;92000;53;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;5310;EGHEZEE;92035;92000;44;3;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;5330;ASSESSE;92006;92000;66;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;5380;FERNELMONT;92138;92000;51;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;5530;YVOIR;91141;91000;68;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;5537;ANHEE;91005;91000;65;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;5580;ROCHEFORT;91114;91000;93;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
1200;WOLUWE SAINT-LAMBERT;Femme;18;5590;CINEY;91030;91000;81;1;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels;Hors Brussels
